,content,polarity
9203,"RT @pacla: Víctimas de ""quitada de patines"" y ""retroexcavadora"". Otro feroz ataque marxista a clase media. #ReformaEducacional https://t.co…",0
9204,"RT @pacla: Víctimas de ""quitada de patines"" y ""retroexcavadora"". Otro feroz ataque marxista a clase media. #ReformaEducacional https://t.co…",0
9205,"RT @pacla: Víctimas de ""quitada de patines"" y ""retroexcavadora"". Otro feroz ataque marxista a clase media. #ReformaEducacional https://t.co…",0
9206,"RT @pacla: Víctimas de ""quitada de patines"" y ""retroexcavadora"". Otro feroz ataque marxista a clase media. #ReformaEducacional https://t.co…",0
9207,"RT @pacla: Víctimas de ""quitada de patines"" y ""retroexcavadora"". Otro feroz ataque marxista a clase media. #ReformaEducacional https://t.co…",0
9208,"RT @pacla: Víctimas de ""quitada de patines"" y ""retroexcavadora"". Otro feroz ataque marxista a clase media. #ReformaEducacional https://t.co…",0
9209,"RT @pacla: Víctimas de ""quitada de patines"" y ""retroexcavadora"". Otro feroz ataque marxista a clase media. #ReformaEducacional https://t.co…",0
9210,RT @Accioneducar: ¿Cómo afecta la #ReformaEducacional a los centros de formación técnica e institutos profesionales? Ingresa aquí https://t…,1
9211,"RT @pacla: Víctimas de ""quitada de patines"" y ""retroexcavadora"". Otro feroz ataque marxista a clase media. #ReformaEducacional https://t.co…",0
9212,"RT @pacla: Víctimas de ""quitada de patines"" y ""retroexcavadora"". Otro feroz ataque marxista a clase media. #ReformaEducacional https://t.co…",0
9213,"RT @pacla: Víctimas de ""quitada de patines"" y ""retroexcavadora"". Otro feroz ataque marxista a clase media. #ReformaEducacional https://t.co…",0
9214,"RT @pacla: Víctimas de ""quitada de patines"" y ""retroexcavadora"". Otro feroz ataque marxista a clase media. #ReformaEducacional https://t.co…",0
9215,"RT @pacla: Víctimas de ""quitada de patines"" y ""retroexcavadora"". Otro feroz ataque marxista a clase media. #ReformaEducacional https://t.co…",0
9216,"RT @pacla: Víctimas de ""quitada de patines"" y ""retroexcavadora"". Otro feroz ataque marxista a clase media. #ReformaEducacional https://t.co…",0
9217,"RT @pacla: Víctimas de ""quitada de patines"" y ""retroexcavadora"". Otro feroz ataque marxista a clase media. #ReformaEducacional https://t.co…",0
9218,"RT @pacla: Víctimas de ""quitada de patines"" y ""retroexcavadora"". Otro feroz ataque marxista a clase media. #ReformaEducacional https://t.co…",0
9219,"RT @pacla: Víctimas de ""quitada de patines"" y ""retroexcavadora"". Otro feroz ataque marxista a clase media. #ReformaEducacional https://t.co…",0
9220,"RT @MAVLorenzini: Existe una mejor alternativa? Sí, cambiar la consigna ""fin al lucro"" por ""fin a la mediocridad"". #ReformaEducacional #luc…",1
9221,"Víctimas de ""quitada de patines"" y ""retroexcavadora"". Otro feroz ataque marxista a clase media. #ReformaEducacional https://t.co/6BGXWhogy8",0
9222,"Existe una mejor alternativa? Sí, cambiar la consigna ""fin al lucro"" por ""fin a la mediocridad"". #ReformaEducacional #lucro",1
9223,RT @Accioneducar: ¿Cómo afecta la #ReformaEducacional a los centros de formación técnica e institutos profesionales? Ingresa aquí https://t…,1
9224,¿Cómo afecta la #ReformaEducacional a los centros de formación técnica e institutos profesionales? Ingresa aquí https://t.co/sNQ2GCIc7a,1
9225,RT @Accioneducar: #ReformaEducacional: Se debiera volver al sentido común de políticas públicas focalizadas en quienes más necesitan https:…,0
9226,#ReformaEducacional: Se debiera volver al sentido común de políticas públicas focalizadas en quienes más necesitan https://t.co/xjJMlOVYSw,0
9227,"#ReformaEducacional: Diversidad, autonomía y calidad; lo que se pierde con el proyecto de educación superior https://t.co/TvQQze8pz0",1
9228,"RT @VertebralChile: Como se conoce hasta ahora, el proyecto de #ReformaEducacional tiene varias inconsistencias y supondrá una muy difícil…",1
9229,"RT @VertebralChile: Como se conoce hasta ahora, el proyecto de #ReformaEducacional tiene varias inconsistencias y supondrá una muy difícil…",1
9230,"Como se conoce hasta ahora, el proyecto de #ReformaEducacional tiene varias inconsistencias y supondrá una muy difícil implementación.",0
9231,"RT @FelipeParadaM: Tremendas mujeres luchadoras, una de ellas feliz con su hija estudiando gratis en la universidad gracias a la #ReformaEd…",1
9232,"RT @FelipeParadaM: Tremendas mujeres luchadoras, una de ellas feliz con su hija estudiando gratis en la universidad gracias a la #ReformaEd…",1
9233,"RT @FelipeParadaM: Tremendas mujeres luchadoras, una de ellas feliz con su hija estudiando gratis en la universidad gracias a la #ReformaEd…",1
9234,"RT @FelipeParadaM: Tremendas mujeres luchadoras, una de ellas feliz con su hija estudiando gratis en la universidad gracias a la #ReformaEd…",1
9235,"Tremendas mujeres luchadoras, una de ellas feliz con su hija estudiando gratis en la universidad gracias a la #ReformaEducacional.",1
9236,La #ReformaEducacional olvida que los esfuerzos se deben concentrar en los alumnos más vulnerables https://t.co/TvQQze8pz0,0
9237,"RT @segegob: ""Será el Estado quien asegure estándar educativo de calidad que corresponde en todo el territorio chileno"" @Marcelodiazd #Refo…",1
9238,"""Será el Estado quien asegure estándar educativo de calidad que corresponde en todo el territorio chileno"" @Marcelodiazd #ReformaEducacional",1
9239,RT @SEREMI_EDUC_V: Estamos en @PreludioRadio de #SanFelipe conversamos de #EducaciónPública y #ReformaEducacional. @Mineduc,1
9240,RT @SEREMI_EDUC_V: Estamos en @PreludioRadio de #SanFelipe conversamos de #EducaciónPública y #ReformaEducacional. @Mineduc,1
9241,Estamos en @PreludioRadio de #SanFelipe conversamos de #EducaciónPública y #ReformaEducacional. @Mineduc,1
9242,RT @reformasavanzan: El llamado de los rectores de @uestatales por #ReformaEducacional #EnLaReformaQuiero https://t.co/8XGiuVqA45,1
9243,RT @reformasavanzan: El llamado de los rectores de @uestatales por #ReformaEducacional #EnLaReformaQuiero https://t.co/8XGiuVqA45,1
9244,RT @LivrePensando: A 'cara' da reforma educacional do alquimin/psdb... #educação #psdb #reformaeducacional #alckmin #cuidandodovoto https:/…,1
9245,RT @uchileradio: #ReformaEducacional Consejo de Rectores exige fortalecimiento de universidades regionales. https://t.co/enNLuXF48E,0
9246,#ReformaEducacional Consejo de Rectores exige fortalecimiento de universidades regionales. https://t.co/enNLuXF48E,0
9247,RT @PLastropo: La #ReformaEducacional es un nuevo #Transantiago. #Chile,1
9248,"RT @Gore_Tarapaca: Int. @ClauRojasCampos y sec. ejecutivo de la #ReformaEducacional, Andrés Palma, se reúnen con el #GabineteRegional https…",1
9249,"RT @Gore_Tarapaca: Int. @ClauRojasCampos y sec. ejecutivo de la #ReformaEducacional, Andrés Palma, se reúnen con el #GabineteRegional https…",1
9250,"RT @Gore_Tarapaca: Int. @ClauRojasCampos y sec. ejecutivo de la #ReformaEducacional, Andrés Palma, se reúnen con el #GabineteRegional https…",1
9251,RT @Accioneducar: #ReformaEducacional: El sistema de acreditación termina siendo un mecanismo de licenciamiento cíclico https://t.co/rEhNS6…,1
9252,RT @Accioneducar: #ReformaEducacional: Se establecerá una definición única de calidad que se utilizará como referencia https://t.co/rEhNS6D…,0
9253,"Directivos Escolares refinaron su rol en #ReformaEducacional, en actividad de la #UTalca. https://t.co/EMOtG4QXAs https://t.co/jCZhtGgy8W",1
9254,RT @segegoblosrios: Continuamos en Cesfam #RíoBueno difundiendo #ReformaEducacional y #ProcesoConstituyente #UnaConstituciónParaChile https…,1
9255,#ReformaEducacional: El sistema de acreditación termina siendo un mecanismo de licenciamiento cíclico https://t.co/rEhNS6D0hh,0
9256,"RT @Gore_Tarapaca: Int. @ClauRojasCampos y sec. ejecutivo de la #ReformaEducacional, Andrés Palma, se reúnen con el #GabineteRegional https…",1
9257,"La #ReformaEducacional que hasta hoy se conoce no termina con la desigualdad, sino que la reproduce.",1
9258,"RT @Gore_Tarapaca: Int. @ClauRojasCampos y sec. ejecutivo de la #ReformaEducacional, Andrés Palma, se reúnen con el #GabineteRegional https…",1
9259,"RT @Gore_Tarapaca: Int. @ClauRojasCampos y sec. ejecutivo de la #ReformaEducacional, Andrés Palma, se reúnen con el #GabineteRegional https…",1
9260,"RT @Gore_Tarapaca: Int. @ClauRojasCampos y sec. ejecutivo de la #ReformaEducacional, Andrés Palma, se reúnen con el #GabineteRegional https…",1
9261,Continuamos en Cesfam #RíoBueno difundiendo #ReformaEducacional y #ProcesoConstituyente #UnaConstituciónParaChile https://t.co/2JIFVClK7k,0
9262,"RT @Gore_Tarapaca: Int. @ClauRojasCampos y sec. ejecutivo de la #ReformaEducacional, Andrés Palma, se reúnen con el #GabineteRegional https…",1
9263,"Int. @ClauRojasCampos y sec. ejecutivo de la #ReformaEducacional, Andrés Palma, se reúnen con el #GabineteRegional https://t.co/P3AwSqvHq4",0
9264,RT @verati_cl: En #Iquique el Sec Ejec de #ReformaEducacional @andrespalmai da cuenta de avances en la materia al #GabineteRegional https:/…,0
9265,Ahora con Sec. ejecutivo d #ReformaEducacional @andrespalmai abordando nuevo sist. #AdmisionEscolar #LasReformasVan https://t.co/LyEl0dymwe,1
9266,RT @verati_cl: En #Iquique el Sec Ejec de #ReformaEducacional @andrespalmai da cuenta de avances en la materia al #GabineteRegional https:/…,0
9267,En #Iquique el Sec Ejec de #ReformaEducacional @andrespalmai da cuenta de avances en la materia al #GabineteRegional https://t.co/TFyzHypXOp,0
9268,#ReformaEducacional: Se establecerá una definición única de calidad que se utilizará como referencia https://t.co/rEhNS6D0hh,0
9269,"RT @VertebralChile: Entrevista de @labeasanchez a Gonzalo Vargas, presidente de @VertebralChile, sobre proyecto de #ReformaEducacional  htt…",1
9270,"RT @VertebralChile: Entrevista de @labeasanchez a Gonzalo Vargas, presidente de @VertebralChile, sobre proyecto de #ReformaEducacional  htt…",1
9271,"RT @VertebralChile: Entrevista de @labeasanchez a Gonzalo Vargas, presidente de @VertebralChile, sobre proyecto de #ReformaEducacional  htt…",1
9272,"Entrevista de @labeasanchez a Gonzalo Vargas, presidente de @VertebralChile, sobre proyecto de #ReformaEducacional  https://t.co/IJhP4P56bq",1
9273,RT @vladomirosevic: Ayer reunión con Rectores de Agrupación de Universiddes Regionales pa tener descentralización en #ReformaEducacional ht…,1
9274,RT @vladomirosevic: La #ReformaEducacional no pesca a las Universidades Regionales. Junto con @AUR_cl daremos la pelea! https://t.co/opQIyR…,0
9275,"RT @Accioneducar: #ReformaEducacional: ¿Cómo se fijarán los aranceles, de al menos, 13 mil carreras? https://t.co/8tYk9WFUF5 https://t.co/Z…",1
9276,RT @vladomirosevic: La #ReformaEducacional no pesca a las Universidades Regionales. Junto con @AUR_cl daremos la pelea! https://t.co/opQIyR…,0
9277,"Al igual q en la #ReformaEducacional en la #interpelacion a #MinistraBlanco están ausentes ""los niños"". Pero sobrevivirá el #FueraViejaCulia",0
9278,RT @vladomirosevic: La #ReformaEducacional no pesca a las Universidades Regionales. Junto con @AUR_cl daremos la pelea! https://t.co/opQIyR…,0
9279,RT @vladomirosevic: La #ReformaEducacional no pesca a las Universidades Regionales. Junto con @AUR_cl daremos la pelea! https://t.co/opQIyR…,0
9280,"#ReformaEducacional: ¿Cómo se fijarán los aranceles, de al menos, 13 mil carreras? https://t.co/c3CNhfpm1V   https://t.co/EYiDLTvT2I",1
9281,RT @vladomirosevic: La #ReformaEducacional no pesca a las Universidades Regionales. Junto con @AUR_cl daremos la pelea! https://t.co/opQIyR…,0
9282,RT @vladomirosevic: La #ReformaEducacional no pesca a las Universidades Regionales. Junto con @AUR_cl daremos la pelea! https://t.co/opQIyR…,0
9283,"#ReformaEducacional: ¿Cómo se fijarán los aranceles, de al menos, 13 mil carreras? https://t.co/8tYk9WFUF5 https://t.co/Z5yEcl8fIr",1
9284,La #ReformaEducacional no pesca a las Universidades Regionales. Junto con @AUR_cl daremos la pelea! https://t.co/opQIyRX7f9,0
9285,Y ek encasillamiento cuándo??????? #reformaeducacional,0
9286,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9287,RT @Accioneducar: [INFOGRAFÍA] #ReformaEducacional: ¿Por qué la gratuidad universal es una política regresiva? https://t.co/69O5uxEwOY http…,0
9288,RT @vladomirosevic: Ayer reunión con Rectores de Agrupación de Universiddes Regionales pa tener descentralización en #ReformaEducacional ht…,1
9289,"RT @VertebralChile: Un sistema que goza de autonomía, con diversidad de propuestas, se ve amenazado en proyecto #ReformaEducacional por una…",0
9290,"RT @VertebralChile: Un sistema que goza de autonomía, con diversidad de propuestas, se ve amenazado en proyecto #ReformaEducacional por una…",0
9291,"Un sistema que goza de autonomía, con diversidad de propuestas, se ve amenazado en proyecto #ReformaEducacional por una burocracia estatal",0
9292,RT @vladomirosevic: Ayer reunión con Rectores de Agrupación de Universiddes Regionales pa tener descentralización en #ReformaEducacional ht…,1
9293,RT @vladomirosevic: Ayer reunión con Rectores de Agrupación de Universiddes Regionales pa tener descentralización en #ReformaEducacional ht…,1
9294,RT @SEREMI_EDUC_V: Mauricio Farías de Educ. Superior #Secreduc #Valparaíso explica alcances de la #ReformaEducacional en Colegio España htt…,1
9295,RT @vladomirosevic: Ayer reunión con Rectores de Agrupación de Universiddes Regionales pa tener descentralización en #ReformaEducacional ht…,1
9296,RT @vladomirosevic: Ayer reunión con Rectores de Agrupación de Universiddes Regionales pa tener descentralización en #ReformaEducacional ht…,1
9297,Ayer reunión con Rectores de Agrupación de Universiddes Regionales pa tener descentralización en #ReformaEducacional https://t.co/AUJIJzXoDa,1
9298,RT @Accioneducar: [INFOGRAFÍA] #ReformaEducacional: ¿Por qué la gratuidad universal es una política regresiva? https://t.co/69O5uxEwOY http…,0
9299,RT @Accioneducar: [INFOGRAFÍA] #ReformaEducacional: ¿Por qué la gratuidad universal es una política regresiva? https://t.co/69O5uxEwOY http…,0
9300,#untuitparadecirloquequieras La #reformaeducacional de #Chile no se debería llevar a cabo. Se debe priorizar la #educación básica y media,0
9301,"RT @Accioneducar: #ReformaEducacional: ¿Cómo se fijarán los aranceles, de al menos, 13 mil carreras? https://t.co/8tYk9WFUF5",1
9302,RT @VertebralChile: #SabíasQue Proyecto de #ReformaEducacional concentra en el Estado excesivas funciones que podrían lesionar la autonomía…,1
9303,RT @VertebralChile: #SabíasQue Proyecto de #ReformaEducacional concentra en el Estado excesivas funciones que podrían lesionar la autonomía…,1
9304,RT @VertebralChile: #SabíasQue Proyecto de #ReformaEducacional concentra en el Estado excesivas funciones que podrían lesionar la autonomía…,1
9305,#SabíasQue Proyecto de #ReformaEducacional concentra en el Estado excesivas funciones que podrían lesionar la autonomía de las instituciones,1
